,MüşteriID,Güncelik,Alışveriş Sıklığı,Toplam Harcama,R_Skoru,F_Skoru,M_Skoru,RFM_Skoru,Segment
1518,15290.0,122,7,3202.81,3,4,4,344,Others
1519,15291.0,5,10,3157.42,4,4,4,444,Loyal Champion
1520,15296.0,36,2,878.26,4,3,3,433,Others
1521,15297.0,61,2,380.26,3,3,2,332,Others
1522,15298.0,124,5,2145.34,3,4,4,344,Others
1523,15299.0,276,5,3307.01,1,4,4,144,Others
1524,15300.0,184,1,496.44,2,1,3,213,Others
1525,15301.0,219,3,1345.28,2,4,4,244,Others
1526,15304.0,62,4,391.5,3,4,2,342,Others
1527,15306.0,124,2,829.73,3,3,3,333,Others
1528,15307.0,216,1,205.3,2,1,1,211,Others
1529,15308.0,69,1,310.47,3,2,2,322,Others
1530,15311.0,1,41,32300.0,4,4,4,444,Loyal Champion
1531,15312.0,128,1,318.16,2,2,2,222,Others
1532,15315.0,184,1,336.96,2,2,2,222,Others
1533,15318.0,182,1,312.62,2,2,2,222,Others
1534,15319.0,342,1,204.5,1,2,1,121,Others
1535,15326.0,71,1,311.71,3,2,2,322,Others
1536,15330.0,62,2,714.9599999999999,3,3,3,333,Others
1537,15332.0,486,4,1661.06,1,4,4,144,Others
1538,15334.0,187,1,127.53,2,2,1,221,Others
1539,15339.0,245,1,316.17,1,2,2,122,Others
1540,15342.0,306,1,406.09000000000003,1,2,2,122,Others
1541,15344.0,90,2,255.25,3,3,2,332,Others
1542,15346.0,40,1,252.42000000000002,4,2,2,422,Others
1543,15347.0,486,1,201.60000000000002,1,2,1,121,Others
1544,15349.0,219,2,473.81,2,3,3,233,Others
1545,15350.0,698,1,115.65,1,2,1,121,Others
1546,15351.0,31,4,772.44,4,4,3,443,Others
1547,15353.0,517,1,311.65,1,2,2,122,Others
1548,15355.0,61,1,150.8,3,2,1,321,Others
1549,15356.0,122,5,1252.49,3,4,4,344,Others
1550,15358.0,2,11,5004.54,4,4,4,444,Loyal Champion
1551,15363.0,667,1,326.0,1,2,2,122,Others
1552,15364.0,216,1,581.39,2,2,3,223,Others
1553,15365.0,246,1,752.67,1,2,3,123,Others
1554,15367.0,99,2,1416.18,3,3,4,334,Others
1555,15370.0,31,2,217.2,4,3,1,431,Others
1556,15373.0,333,2,679.83,1,3,3,133,Others
1557,15374.0,278,1,168.0,1,2,1,121,Others
1558,15376.0,340,1,654.17,1,2,3,123,Others
1559,15379.0,99,3,1341.3700000000001,3,4,4,344,Others
1560,15380.0,333,2,615.4,1,3,3,133,Others
1561,15381.0,67,1,314.55,3,2,2,322,Others
1562,15382.0,127,2,539.1,2,3,3,233,Others
1563,15386.0,188,1,394.14,2,2,2,222,Others
1564,15392.0,2,3,1196.55,4,4,4,444,Loyal Champion
1565,15393.0,283,1,124.10000000000001,1,2,1,121,Others
1566,15399.0,121,1,266.64,3,2,2,322,Others
1567,15400.0,124,4,649.0,3,4,3,343,Others
1568,15405.0,280,1,349.1,1,2,2,122,Others
1569,15406.0,39,2,510.71000000000004,4,3,3,433,Others
1570,15407.0,96,4,1056.44,3,4,3,343,Others
1571,15410.0,306,2,727.48,1,3,3,133,Others
1572,15411.0,66,2,382.21000000000004,3,3,2,332,Others
1573,15414.0,37,2,421.50000000000006,4,3,2,432,Others
1574,15416.0,156,3,3085.13,2,4,4,244,Others
1575,15421.0,1,4,950.36,4,4,3,443,Others
1576,15423.0,334,1,43.5,1,2,1,121,Others
1577,15426.0,183,3,749.67,2,4,3,243,Others
1578,15427.0,183,2,1112.11,2,3,4,234,Others
1579,15433.0,67,1,160.66,3,2,1,321,Others
1580,15434.0,122,2,454.20000000000005,3,3,2,332,Others
1581,15442.0,221,1,594.0,1,2,3,123,Others
1582,15443.0,121,1,379.51,3,2,2,322,Others
1583,15449.0,158,1,301.78000000000003,2,2,2,222,Others
1584,15450.0,91,1,429.84,3,2,2,322,Others
1585,15452.0,61,1,125.4,3,2,1,321,Others
1586,15453.0,121,4,910.59,3,4,3,343,Others
1587,15454.0,364,1,179.1,1,2,1,121,Others
1588,15456.0,342,2,204.0,1,3,1,131,Others
1589,15462.0,185,2,169.8,2,3,1,231,Others
1590,15463.0,61,1,126.14,3,2,1,321,Others
1591,15464.0,224,1,1048.85,1,2,3,123,Others
1592,15465.0,5,7,2168.66,4,4,4,444,Loyal Champion
1593,15467.0,65,1,288.42,3,2,2,322,Others
1594,15469.0,33,1,304.3,4,2,2,422,Others
1595,15471.0,152,1,469.48,2,2,2,222,Others
1596,15473.0,1,6,1363.2,4,4,4,444,Loyal Champion
1597,15482.0,274,2,2629.3999999999996,1,3,4,134,Others
1598,15483.0,338,3,118.96,1,4,1,141,Others
1599,15484.0,121,1,674.25,3,2,3,323,Others
1600,15485.0,91,3,2575.0,3,4,4,344,Others
1601,15488.0,124,1,91.32000000000001,3,2,1,321,Others
1602,15489.0,6,1,348.26,4,2,2,422,Others
1603,15491.0,216,2,921.6300000000001,2,3,3,233,Others
1604,15492.0,30,1,171.72,4,2,1,421,Others
1605,15493.0,153,3,1095.54,2,4,4,244,Others
1606,15494.0,64,1,1127.38,3,2,4,324,Others
1607,15498.0,6,12,6030.88,4,4,4,444,Loyal Champion
1608,15500.0,333,1,266.26,1,2,2,122,Others
1609,15502.0,32,10,9736.98,4,4,4,444,Loyal Champion
1610,15503.0,364,1,147.09,1,2,1,121,Others
1611,15505.0,157,2,1446.18,2,3,4,234,Others
1612,15508.0,250,4,481.8,1,4,3,143,Others
1613,15511.0,334,1,229.8,1,2,1,121,Others
1614,15512.0,157,1,19.8,2,2,1,221,Others
1615,15513.0,6,10,7650.21,4,4,4,444,Loyal Champion
1616,15514.0,183,6,2455.31,2,4,4,244,Others
1617,15518.0,40,6,1698.61,4,4,4,444,Loyal Champion
1618,15520.0,121,1,343.5,3,2,2,322,Others
1619,15521.0,36,5,1401.89,4,4,4,444,Loyal Champion
1620,15522.0,153,1,138.94,2,2,1,221,Others
1621,15525.0,152,2,628.62,2,3,3,233,Others
1622,15526.0,183,2,148.44,2,3,1,231,Others
1623,15527.0,32,4,1485.64,4,4,4,444,Loyal Champion
1624,15529.0,99,5,1330.8,3,4,4,344,Others
1625,15530.0,160,1,553.13,2,2,3,223,Others
1626,15531.0,90,2,2007.44,3,3,4,334,Others
1627,15533.0,32,1,449.65999999999997,4,2,2,422,Others
1628,15539.0,302,1,538.46,1,2,3,123,Others
1629,15544.0,3,6,2535.27,4,4,4,444,Loyal Champion
1630,15545.0,638,1,135.32999999999998,1,2,1,121,Others
1631,15547.0,32,5,2498.7599999999998,4,4,4,444,Loyal Champion
1632,15549.0,218,1,689.58,2,2,3,223,Others
1633,15550.0,39,2,280.25,4,3,2,432,Others
1634,15551.0,275,1,436.06,1,2,2,122,Others
1635,15552.0,189,1,90.12,2,2,1,221,Others
1636,15553.0,62,1,437.23,3,2,2,322,Others
1637,15554.0,161,1,217.2,2,2,1,221,Others
1638,15555.0,1,8,2536.88,4,4,4,444,Loyal Champion
1639,15557.0,30,1,473.65000000000003,4,2,3,423,Others
1640,15561.0,128,1,265.75,2,2,2,222,Others
1641,15568.0,152,1,335.77,2,2,2,222,Others
1642,15569.0,40,1,288.5,4,2,2,422,Others
1643,15570.0,70,5,1978.96,3,4,4,344,Others
1644,15571.0,183,1,196.43,2,2,1,221,Others
1645,15572.0,191,4,1071.02,2,4,4,244,Others
1646,15573.0,122,1,196.75,3,2,1,321,Others
1647,15574.0,667,1,375.65,1,2,2,122,Others
1648,15576.0,303,1,940.67,1,2,3,123,Others
1649,15577.0,34,3,258.88,4,4,2,442,Others
1650,15579.0,304,1,149.0,1,2,1,121,Others
1651,15581.0,33,6,3390.01,4,4,4,444,Loyal Champion
1652,15582.0,281,1,303.61,1,2,2,122,Others
1653,15587.0,32,1,344.88,4,2,2,422,Others
1654,15589.0,312,1,184.95,1,2,1,121,Others
1655,15594.0,91,2,702.86,3,3,3,333,Others
1656,15596.0,97,3,1014.54,3,4,3,343,Others
1657,15597.0,244,1,324.57,1,2,2,122,Others
1658,15601.0,32,5,2417.3,4,4,4,444,Loyal Champion
1659,15602.0,30,4,458.43,4,4,2,442,Others
1660,15605.0,32,4,1015.48,4,4,3,443,Others
1661,15606.0,3,4,1384.68,4,4,4,444,Loyal Champion
1662,15607.0,163,1,104.76,2,2,1,221,Others
1663,15608.0,30,4,1093.68,4,4,4,444,Loyal Champion
1664,15609.0,127,1,298.48,2,2,2,222,Others
1665,15611.0,101,3,304.6,3,4,2,342,Others
1666,15612.0,92,2,195.15,3,3,1,331,Others
1667,15615.0,36,9,4307.32,4,4,4,444,Loyal Champion
1668,15618.0,124,3,554.02,3,4,3,343,Others
1669,15620.0,281,1,450.52,1,2,2,122,Others
1670,15621.0,213,2,248.07,2,3,1,231,Others
1671,15622.0,311,1,576.0,1,2,3,123,Others
1672,15625.0,337,1,301.14,1,2,2,122,Others
1673,15628.0,66,6,1872.98,3,4,4,344,Others
1674,15632.0,64,4,1745.52,3,4,4,344,Others
1675,15636.0,32,2,724.76,4,3,3,433,Others
1676,15640.0,40,7,5619.63,4,4,4,444,Loyal Champion
1677,15641.0,311,1,453.79,1,2,2,122,Others
1678,15643.0,311,3,664.0,1,4,3,143,Others
1679,15646.0,160,3,447.64000000000004,2,4,2,242,Others
1680,15649.0,163,2,816.0,2,3,3,233,Others
1681,15651.0,275,2,418.98,1,3,2,132,Others
1682,15652.0,93,1,337.74,3,2,2,322,Others
1683,15653.0,124,1,829.44,3,2,3,323,Others
1684,15655.0,68,1,560.6700000000001,3,2,3,323,Others
1685,15656.0,281,1,63.910000000000004,1,2,1,121,Others
1686,15658.0,284,3,583.9000000000001,1,4,3,143,Others
1687,15660.0,342,2,364.3,1,3,2,132,Others
1688,15661.0,224,1,116.0,1,2,1,121,Others
1689,15665.0,68,1,1476.22,3,2,4,324,Others
1690,15668.0,189,1,76.32000000000001,2,2,1,221,Others
1691,15671.0,37,3,1315.72,4,4,4,444,Loyal Champion
1692,15673.0,2,3,1911.07,4,4,4,444,Loyal Champion
1693,15674.0,67,3,1024.54,3,4,3,343,Others
1694,15675.0,156,2,225.39000000000001,2,3,1,231,Others
1695,15676.0,244,2,3267.84,1,3,4,134,Others
1696,15679.0,66,3,734.66,3,4,3,343,Others
1697,15680.0,486,1,478.89,1,2,3,123,Others
1698,15681.0,30,4,1183.02,4,4,4,444,Loyal Champion
1699,15687.0,188,4,1469.42,2,4,4,244,Others
1700,15689.0,3,1,150.6,4,2,1,421,Others
1701,15690.0,213,1,128.76,2,2,1,221,Others
1702,15691.0,341,1,136.8,1,2,1,121,Others
1703,15692.0,30,1,191.04,4,2,1,421,Others
1704,15694.0,61,8,4404.57,3,4,4,344,Others
1705,15696.0,183,3,1262.1000000000001,2,4,4,244,Others
1706,15701.0,152,2,574.07,2,3,3,233,Others
1707,15704.0,128,2,1507.32,2,3,4,234,Others
1708,15706.0,154,2,181.8,2,3,1,231,Others
1709,15707.0,184,2,496.17,2,3,3,233,Others
1710,15708.0,101,3,1226.3,3,4,4,344,Others
1711,15709.0,342,1,133.25,1,2,1,121,Others
1712,15712.0,96,1,158.85000000000002,3,2,1,321,Others
1713,15713.0,486,1,171.15,1,2,1,121,Others
1714,15716.0,578,1,547.1,1,2,3,123,Others
1715,15719.0,153,10,3884.94,2,4,4,244,Others
1716,15722.0,219,3,1244.3600000000001,2,4,4,244,Others
1717,15723.0,425,1,203.10000000000002,1,2,1,121,Others
1718,15727.0,10,2,1339.2,4,3,4,434,Others
1719,15729.0,36,1,85.0,4,2,1,421,Others
1720,15730.0,124,2,653.45,3,3,3,333,Others
1721,15732.0,36,2,294.12,4,3,2,432,Others
1722,15733.0,311,1,162.3,1,2,1,121,Others
1723,15737.0,37,4,729.73,4,4,3,443,Others
1724,15738.0,96,5,1549.43,3,4,4,344,Others
1725,15739.0,245,1,449.12,1,2,2,122,Others
1726,15743.0,127,2,460.11,2,3,2,232,Others
1727,15745.0,183,1,309.53000000000003,2,2,2,222,Others
1728,15747.0,33,1,306.82,4,2,2,422,Others
1729,15749.0,40,2,22998.4,4,3,4,434,Others
1730,15750.0,152,5,1273.01,2,4,4,244,Others
1731,15752.0,155,4,1525.7,2,4,4,244,Others
1732,15753.0,131,1,79.2,2,2,1,221,Others
1733,15754.0,160,1,91.8,2,2,1,221,Others
1734,15755.0,2,1,330.92,4,2,2,422,Others
1735,15756.0,65,4,532.96,3,4,3,343,Others
1736,15757.0,189,2,714.42,2,3,3,233,Others
1737,15759.0,220,1,68.0,1,2,1,121,Others
1738,15762.0,215,1,268.44,2,2,2,222,Others
1739,15763.0,122,1,564.4300000000001,3,2,3,323,Others
1740,15764.0,1,4,1697.8700000000001,4,4,4,444,Loyal Champion
1741,15766.0,184,1,315.06,2,2,2,222,Others
1742,15769.0,91,10,21802.68,3,4,4,344,Others
1743,15773.0,243,1,635.6800000000001,1,2,3,123,Others
1744,15774.0,304,1,270.8,1,2,2,122,Others
1745,15775.0,129,1,104.9,2,2,1,221,Others
1746,15777.0,7,1,293.96,4,2,2,422,Others
1747,15780.0,37,2,298.13,4,3,2,432,Others
1748,15781.0,162,1,83.35,2,2,1,221,Others
1749,15782.0,32,1,1638.34,4,2,4,424,Others
1750,15785.0,153,3,998.57,2,4,3,243,Others
1751,15787.0,92,1,492.05,3,2,3,323,Others
1752,15796.0,70,4,1318.17,3,4,4,344,Others
1753,15797.0,97,2,1825.2,3,3,4,334,Others
1754,15799.0,101,2,481.24,3,3,3,333,Others
1755,15800.0,160,1,244.5,2,2,1,221,Others
1756,15801.0,62,1,869.98,3,2,3,323,Others
1757,15804.0,90,4,1392.63,3,4,4,344,Others
1758,15805.0,122,6,1053.6100000000001,3,4,3,343,Others
1759,15806.0,130,2,521.88,2,3,3,233,Others
1760,15808.0,192,3,2506.57,2,4,4,244,Others
1761,15809.0,70,3,331.26,3,4,2,342,Others
1762,15811.0,455,1,289.85,1,2,2,122,Others
1763,15812.0,34,2,822.48,4,3,3,433,Others
1764,15814.0,275,1,456.24,1,2,2,122,Others
1765,15815.0,36,3,1192.98,4,4,4,444,Loyal Champion
1766,15819.0,130,1,639.64,2,2,3,223,Others
1767,15821.0,92,1,254.18,3,2,2,322,Others
1768,15822.0,182,1,445.27,2,2,2,222,Others
1769,15823.0,667,1,15.0,1,2,1,121,Others
1770,15827.0,96,8,874.96,3,4,3,343,Others
1771,15829.0,336,1,310.7,1,2,2,122,Others
1772,15830.0,303,1,576.0,1,2,3,123,Others
1773,15831.0,1,2,491.82,4,3,3,433,Others
1774,15834.0,160,2,1281.37,2,3,4,234,Others
1775,15837.0,184,1,391.98,2,2,2,222,Others
1776,15838.0,64,9,23307.78,3,4,4,344,Others
1777,15839.0,183,1,258.13,2,2,2,222,Others
1778,15840.0,1,1,113.82,4,2,1,421,Others
1779,15841.0,220,2,613.26,1,3,3,133,Others
1780,15843.0,100,1,118.95,3,2,1,321,Others
1781,15845.0,193,2,643.84,2,3,3,233,Others
1782,15847.0,334,1,208.59,1,2,1,121,Others
1783,15852.0,188,1,57.5,2,2,1,221,Others
1784,15854.0,213,3,437.71,2,4,2,242,Others
1785,15855.0,96,1,132.18,3,2,1,321,Others
1786,15856.0,34,14,9479.69,4,4,4,444,Loyal Champion
1787,15858.0,31,2,661.65,4,3,3,433,Others
1788,15860.0,156,4,622.16,2,4,3,243,Others
1789,15862.0,333,2,527.38,1,3,3,133,Others
1790,15864.0,245,2,1064.14,1,3,3,133,Others
1791,15865.0,2,2,603.85,4,3,3,433,Others
1792,15867.0,37,5,1155.53,4,4,4,444,Loyal Champion
1793,15869.0,160,2,149.64,2,3,1,231,Others
1794,15870.0,153,1,354.09000000000003,2,2,2,222,Others
1795,15874.0,129,3,3480.1800000000003,2,4,4,244,Others
1796,15877.0,121,1,251.02,3,2,2,322,Others
1797,15880.0,578,1,343.28,1,2,2,122,Others
1798,15881.0,425,1,114.44999999999999,1,2,1,121,Others
1799,15882.0,547,2,371.32000000000005,1,3,2,132,Others
1800,15883.0,152,2,396.48,2,3,2,232,Others
1801,15885.0,124,3,379.35,3,4,2,342,Others
1802,15886.0,62,1,181.09,3,2,1,321,Others
1803,15889.0,187,2,446.87,2,3,2,232,Others
1804,15894.0,578,1,156.74,1,2,1,121,Others
1805,15898.0,121,3,907.58,3,4,3,343,Others
1806,15899.0,547,1,56.25,1,2,1,121,Others
1807,15901.0,126,1,110.49,2,2,1,221,Others
1808,15903.0,30,1,1405.2,4,2,4,424,Others
1809,15904.0,333,1,164.68,1,2,1,121,Others
1810,15906.0,250,2,862.32,1,3,3,133,Others
1811,15907.0,182,1,437.93,2,2,2,222,Others
1812,15910.0,90,4,553.4,3,4,3,343,Others
1813,15916.0,91,5,878.2,3,4,3,343,Others
1814,15917.0,190,1,123.1,2,2,1,221,Others
1815,15918.0,308,1,192.23000000000002,1,2,1,121,Others
1816,15919.0,547,1,270.72,1,2,2,122,Others
1817,15920.0,126,4,167.5,2,4,1,241,Others
1818,15922.0,698,1,369.5,1,2,2,122,Others
1819,15923.0,667,1,127.08,1,2,1,121,Others
1820,15930.0,276,1,426.63,1,2,2,122,Others
1821,15932.0,2,4,1226.1,4,4,4,444,Loyal Champion
1822,15935.0,7,1,308.82,4,2,2,422,Others
1823,15937.0,184,1,145.35000000000002,2,2,1,221,Others
1824,15938.0,221,1,105.0,1,2,1,121,Others
1825,15939.0,5,6,3563.13,4,4,4,444,Loyal Champion
1826,15940.0,343,1,35.8,1,2,1,121,Others
1827,15944.0,130,1,325.1,2,2,2,222,Others
1828,15945.0,455,1,181.0,1,2,1,121,Others
1829,15948.0,333,1,311.0,1,2,2,122,Others
1830,15950.0,122,1,418.29,3,2,2,322,Others
1831,15951.0,333,1,333.05,1,2,2,122,Others
1832,15952.0,183,3,573.92,2,4,3,243,Others
1833,15953.0,6,5,1077.83,4,4,4,444,Loyal Champion
1834,15955.0,31,7,2062.4900000000002,4,4,4,444,Loyal Champion
1835,15957.0,122,1,428.89,3,2,2,322,Others
1836,15965.0,30,3,695.09,4,4,3,443,Others
1837,15969.0,152,2,443.7,2,3,2,232,Others
1838,15970.0,100,1,314.09999999999997,3,2,2,322,Others
1839,15971.0,2,6,1680.95,4,4,4,444,Loyal Champion
1840,15973.0,486,1,307.82000000000005,1,2,2,122,Others
1841,15974.0,6,4,1633.49,4,4,4,444,Loyal Champion
1842,15976.0,281,1,209.99,1,2,1,121,Others
1843,15980.0,2,2,1638.68,4,3,4,434,Others
1844,15981.0,7,2,790.8,4,3,3,433,Others
1845,15983.0,455,2,823.55,1,3,3,133,Others
1846,15984.0,152,5,1210.65,2,4,4,244,Others
1847,15985.0,125,1,242.84,3,2,1,321,Others
1848,15986.0,91,1,168.12,3,2,1,321,Others
1849,15987.0,33,3,525.89,4,4,3,443,Others
1850,15992.0,182,1,41.989999999999995,2,2,1,221,Others
1851,15993.0,183,3,675.32,2,4,3,243,Others
1852,15996.0,2,2,416.07,4,3,2,432,Others
1853,15998.0,275,2,1442.6,1,3,4,134,Others
1854,16000.0,152,3,12393.7,2,4,4,244,Others
1855,16003.0,61,2,941.47,3,3,3,333,Others
1856,16005.0,66,1,120.49000000000001,3,2,1,321,Others
1857,16006.0,6,1,101.4,4,2,1,421,Others
1858,16007.0,5,3,1485.19,4,4,4,444,Loyal Champion
1859,16009.0,153,2,544.95,2,3,3,233,Others
1860,16010.0,129,3,407.5,2,4,2,242,Others
1861,16011.0,3,9,2203.31,4,4,4,444,Loyal Champion
1862,16012.0,156,3,1415.29,2,4,4,244,Others
1863,16013.0,3,26,19403.16,4,4,4,444,Loyal Champion
1864,16014.0,65,2,399.45,3,3,2,332,Others
1865,16015.0,182,1,203.1,2,2,1,221,Others
1866,16016.0,182,3,810.06,2,4,3,243,Others
1867,16018.0,5,1,161.9,4,2,1,421,Others
1868,16019.0,163,2,723.35,2,3,3,233,Others
1869,16020.0,215,1,518.8,2,2,3,223,Others
1870,16025.0,61,1,439.65999999999997,3,2,2,322,Others
1871,16027.0,70,3,595.87,3,4,3,343,Others
1872,16029.0,31,33,48851.67,4,4,4,444,Loyal Champion
1873,16030.0,284,1,331.24,1,2,2,122,Others
1874,16031.0,124,2,548.94,3,3,3,333,Others
1875,16033.0,6,9,4345.99,4,4,4,444,Loyal Champion
1876,16034.0,40,1,153.6,4,2,1,421,Others
1877,16037.0,131,1,303.00000000000006,2,2,2,222,Others
1878,16038.0,302,1,78.45,1,2,1,121,Others
1879,16040.0,215,1,437.37,2,2,2,222,Others
1880,16041.0,91,1,426.6,3,2,2,322,Others
1881,16042.0,40,1,24.95,4,2,1,421,Others
1882,16043.0,6,3,466.14000000000004,4,4,2,442,Others
1883,16045.0,3,2,406.85,4,3,2,432,Others
1884,16048.0,698,2,256.44,1,3,2,132,Others
1885,16053.0,94,2,1511.95,3,3,4,334,Others
1886,16055.0,281,1,134.8,1,2,1,121,Others
1887,16057.0,6,5,860.25,4,4,3,443,Others
1888,16059.0,215,2,223.55,2,3,1,231,Others
1889,16062.0,7,2,578.18,4,3,3,433,Others
1890,16065.0,455,1,372.09,1,2,2,122,Others
1891,16066.0,92,3,1071.82,3,4,4,344,Others
1892,16070.0,153,1,686.85,2,2,3,223,Others
1893,16076.0,31,5,1192.3,4,4,4,444,Loyal Champion
1894,16078.0,342,1,79.2,1,2,1,121,Others
1895,16080.0,69,1,130.26,3,2,1,321,Others
1896,16081.0,158,2,581.84,2,3,3,233,Others
1897,16085.0,1,1,120.33,4,2,1,421,Others
1898,16086.0,31,3,711.59,4,4,3,443,Others
1899,16091.0,126,1,157.81,2,2,1,221,Others
1900,16094.0,61,3,761.3,3,4,3,343,Others
1901,16098.0,158,4,1132.79,2,4,4,244,Others
1902,16102.0,278,2,1392.84,1,3,4,134,Others
1903,16103.0,188,3,638.44,2,4,3,243,Others
1904,16104.0,92,1,302.36,3,2,2,322,Others
1905,16105.0,221,1,336.96,1,2,2,122,Others
1906,16106.0,215,1,108.38,2,2,1,221,Others
1907,16107.0,30,3,1353.74,4,4,4,444,Loyal Champion
1908,16109.0,220,2,611.88,1,3,3,133,Others
1909,16110.0,343,1,409.7,1,2,2,122,Others
1910,16112.0,71,3,159.18,3,4,1,341,Others
1911,16113.0,96,1,161.38,3,2,1,321,Others
1912,16115.0,5,2,314.7,4,3,2,432,Others
1913,16116.0,6,1,612.78,4,2,3,423,Others
1914,16117.0,280,1,232.21,1,2,1,121,Others
1915,16119.0,333,1,113.88000000000001,1,2,1,121,Others
1916,16120.0,31,4,1309.14,4,4,4,444,Loyal Champion
1917,16121.0,128,1,287.89,2,2,2,222,Others
1918,16122.0,40,2,249.84,4,3,2,432,Others
1919,16125.0,517,1,289.35,1,2,2,122,Others
1920,16126.0,61,2,3533.7200000000003,3,3,4,334,Others
1921,16128.0,275,2,666.82,1,3,3,133,Others
1922,16133.0,30,14,5523.83,4,4,4,444,Loyal Champion
1923,16136.0,31,2,566.0400000000001,4,3,3,433,Others
1924,16140.0,215,2,725.1800000000001,2,3,3,233,Others
1925,16141.0,2,1,620.4,4,2,3,423,Others
1926,16142.0,251,1,535.34,1,2,3,123,Others
1927,16143.0,36,4,1594.15,4,4,4,444,Loyal Champion
1928,16144.0,160,1,175.2,2,2,1,221,Others
1929,16145.0,4,5,1686.04,4,4,4,444,Loyal Champion
1930,16146.0,218,1,75.0,2,2,1,221,Others
1931,16149.0,213,1,116.84,2,2,1,221,Others
1932,16150.0,2,3,1177.47,4,4,4,444,Loyal Champion
1933,16153.0,158,2,485.09,2,3,3,233,Others
1934,16156.0,34,4,1004.0500000000001,4,4,3,443,Others
1935,16159.0,283,1,348.2,1,2,2,122,Others
1936,16160.0,215,1,223.49999999999997,2,2,1,221,Others
1937,16161.0,31,6,1585.57,4,4,4,444,Loyal Champion
1938,16162.0,341,1,37.4,1,2,1,121,Others
1939,16163.0,455,1,441.6,1,2,2,122,Others
1940,16168.0,4,12,2104.78,4,4,4,444,Loyal Champion
1941,16169.0,61,2,918.1700000000001,3,3,3,333,Others
1942,16170.0,96,2,635.3100000000001,3,3,3,333,Others
1943,16171.0,31,1,73.19999999999999,4,2,1,421,Others
1944,16172.0,7,4,788.24,4,4,3,443,Others
1945,16173.0,93,3,747.7,3,4,3,343,Others
1946,16174.0,34,2,626.35,4,3,3,433,Others
1947,16175.0,185,1,300.7,2,2,2,222,Others
1948,16179.0,62,1,215.83,3,2,1,321,Others
1949,16180.0,247,2,2730.88,1,3,4,134,Others
1950,16182.0,337,1,2327.0,1,2,4,124,Others
1951,16183.0,276,1,338.71000000000004,1,2,2,122,Others
1952,16184.0,6,3,620.88,4,4,3,443,Others
1953,16186.0,6,7,2402.92,4,4,4,444,Loyal Champion
1954,16187.0,122,4,1533.56,3,4,4,344,Others
1955,16188.0,37,1,151.65,4,2,1,421,Others
1956,16191.0,39,4,1606.8400000000001,4,4,4,444,Loyal Champion
1957,16200.0,213,1,530.05,2,2,3,223,Others
1958,16201.0,182,1,509.4,2,2,3,223,Others
1959,16203.0,1,2,385.3,4,3,2,432,Others
1960,16205.0,91,3,649.03,3,4,3,343,Others
1961,16206.0,156,1,121.11,2,2,1,221,Others
1962,16209.0,2,4,926.4200000000001,4,4,3,443,Others
1963,16210.0,67,11,15447.19,3,4,4,344,Others
1964,16211.0,2,1,547.02,4,2,3,423,Others
1965,16212.0,342,1,498.15000000000003,1,2,3,123,Others
1966,16214.0,341,1,206.7,1,2,1,121,Others
1967,16217.0,311,1,183.0,1,2,1,121,Others
1968,16218.0,61,2,920.5,3,3,3,333,Others
1969,16221.0,99,3,864.86,3,4,3,343,Others
1970,16224.0,251,1,167.47,1,2,1,121,Others
1971,16225.0,161,2,416.61,2,3,2,232,Others
1972,16229.0,36,1,358.2,4,2,2,422,Others
1973,16230.0,280,2,542.03,1,3,3,133,Others
1974,16232.0,128,2,366.47,2,3,2,232,Others
1975,16233.0,486,1,147.39999999999998,1,2,1,121,Others
1976,16235.0,40,2,429.5,4,3,2,432,Others
1977,16239.0,280,1,347.9,1,2,2,122,Others
1978,16241.0,1,9,1445.4,4,4,4,444,Loyal Champion
1979,16242.0,97,5,2615.32,3,4,4,344,Others
1980,16243.0,183,1,194.15,2,2,1,221,Others
1981,16244.0,6,2,1522.75,4,3,4,434,Others
1982,16245.0,64,1,315.72,3,2,2,322,Others
1983,16248.0,92,1,152.94,3,2,1,321,Others
1984,16250.0,698,1,226.14000000000001,1,2,1,121,Others
1985,16253.0,245,1,1983.46,1,2,4,124,Others
1986,16255.0,160,5,1446.71,2,4,4,244,Others
1987,16258.0,247,2,1787.2600000000002,1,3,4,134,Others
1988,16261.0,159,1,254.96,2,2,2,222,Others
1989,16265.0,131,4,2394.36,2,4,4,244,Others
1990,16271.0,152,2,314.42,2,3,2,232,Others
1991,16274.0,698,1,357.95,1,2,2,122,Others
1992,16282.0,254,1,168.3,1,2,1,121,Others
1993,16283.0,33,4,1293.0,4,4,4,444,Loyal Champion
1994,16284.0,122,1,424.57,3,2,2,322,Others
1995,16292.0,64,1,302.25,3,2,2,322,Others
1996,16293.0,93,3,703.34,3,4,3,343,Others
1997,16295.0,1,2,692.3,4,3,3,433,Others
1998,16298.0,188,1,114.30000000000001,2,2,1,221,Others
1999,16302.0,217,1,233.22,2,2,1,221,Others
2000,16303.0,71,1,827.1800000000001,3,2,3,323,Others
2001,16306.0,39,4,616.35,4,4,3,443,Others
2002,16308.0,189,2,1600.0,2,3,4,234,Others
2003,16313.0,182,1,106.53,2,2,1,221,Others
2004,16316.0,99,5,1586.77,3,4,4,344,Others
2005,16317.0,3,2,770.89,4,3,3,433,Others
2006,16318.0,244,1,328.15000000000003,1,2,2,122,Others
2007,16319.0,189,1,404.40000000000003,2,2,2,222,Others
2008,16320.0,67,1,852.6800000000001,3,2,3,323,Others
